text,Label
nang kaya ini lah minantu nang dikatujui,0
diapai cucuknya urang muha kaini,1
sangkadikah pipingkangan kawal,0
bayu tingdaeng,0
ini sayang,0
palir halus,1
babi,1
dikebiri haja sudah,1
anu ini polisinya dari muhanya haja pina kaitu sudah apalagi aslinya,0
marigat,1
mambari takutan,1
astaga kada harat banar nyawa itu,0
muha buhau,1
basaragam tapi kaya anu kalakuan,0
kira unda anu kalinya anu,0
nang dikatujui buhan binian,0
handak kratingdaeng kah ujar,0
tatawa kaladi heh,0
ini ujar urangnya,0
kratingdaeng kah paman,0
ini kah urangnya nang harat mancampur,0
bangsat kadada bautak,1
aigo aigo aigo ,0
kada lucu,0
rigat banar man,0
talalu,0
aduh aduh,0
masuk mental urang,0
ini nah nang kratingdaeng jar unda,0
kratingdaengnya pang,0
bangsat ini urang muha kada langkar maulah handak muak haja,1
nah bos Iki,0
ini kah urangnya,0
nah inya,0
bungul kalakuan,1
diampihi haja bagawi tahu rasa,1
bungul,1
hungang polisi bangsat kalihatan muha polisi nang kada bisa bagawian wan rancak mabok lawan narkoba,1
muha puki,1
bungul,1
katuju basakian,1
palir,1
bungul,1
bungul,1
bungul,1
"maulah supanan Banjarmasin haja kada bagus dituruti untuk jadi oknu,",0
palir basakian adupan bangsat bakalahi nah,1
tahu rasa diampihi bagawi,0
masuk,0
"muha muhanya panjahat puki banar pang nah maandalakan saragam, gasan mamaraki binian padahal muhanya kada banar nang dikatujui binian nah kawal ai",0
oh jadi ini kah Ignya nang katuju basakian,1
nang kaini bantuknya kisah maanu binian,0
jaka manukar lahung daripada marusak urang nang kada basalah,0
ini IG lakiannya,0
Facebooknya Bayu Tamtomo cari rasanya ada gambarnya sampai 2020,0
mambaca di Google tadi ada kajadian di hotel jadi nang jadi tatakunan kanapa hakun dibawai bajalanan sampai ka hotel kada curigakah minta maaf minta rela nah,0
mambari tombol kada katuju nah,0
lakiannya,0
paman minta kratingdaeng paman,0
polisi bangsat,1
itu bisa bondon nang dibawanya,0
saragam mahalalkan muha tapi wahini sudah kada basaragam labar am,0
muha lawan kalakuan sama buruk,1
hungang,1
sudah diampihi sacara kada hurmat kasampatan kaini kaluar dari lapas bisa bailang,0
palir,1
gila nyawa,1
puki haja ini isi utaknya,1
mambayarkah ,0
puki haja dipikirakan iya am jadi bungul kalo,1
nah panjahatnya sanak nang manyaki mahasiswi tuh,0
urang nah kaya nyawa itu dasar bagus dikirim ka OPM,0
kada mau kajung lagi imbah di PDTH,0
urang nah aya ini kabagusan lamun masih hidup di dunia mati haja gin sudah,0
muha kada langkar kaini maka kawa jadi polisi dih baduit kalo nyawa,1
kaini ada haja waktunya kana karma apa nang sudah nyawa gawi kaini lawan anak atau cucu nyawa,0
bangsat,1
oknum,0
predator,1
binian haja ini dibawa cucuk haja predator,1
muha ikam kaya babi,1
Bayu palir,1
oh inikah urangnya,0
modal palir haja,1
esok PTDH ,0
anjing,1
tamtomo ai tamtomo dasar lain lah,0
bungul adupan,1
ikam urang kada waras,1
kada baadab kalakuan ikam,1
hadangi diampihi bagawi haja,0
kada baakal,1
oh inikah urangnya,0
mangayomi banar sakalinya adupan,0
panjahat kelamin,1
polisi anjing lawan buhan lahung kada baakal,1
adupan babi anak hantu,1
predator palir anjing,1
urang nang kaini kada cucuk ada di tampat buhan polisi,0
baandah sandal lawan sapatu nah,0
man minta kratingdaeng pang,0
badiam manyimpani timbakan bagarak maarahakan palir,1
handak basakian,1
iblis,1
posting dua ribu ampat walas kada ingat kunci instagramnya jadi banyak nang basinggah baandah sandal japit,0
maninggalakan bakas,0
kada bisa manjaga palir,0
kada baakal,1
dua tahun panjara urang palir kaya ini dua tahun panjara Indonesia bagayakah nyawa inya manyaki mahasiswa mahilangakan bujang urang kaini kah Indonesia sila ka lima gin kadada lagi,0
apa ini oknum polisi nang manyaki mahasiswa tuh ada habarnya hukumannya dua tahun haja hampulnya pang hukumannya,0
waduh oknum lain nih,0
kada waras ini,1
adupan nyawa,1
palir,1
mati haja gin,1
palingkada lamunnya muha kada bungas kalakuan barang jangan kaya hantu bungul,1
bingung napa banyak biniannya,0
maras,0
itu lagi maanu lahung inya,0
baandah sapatu lawan sandal,0
palir,1
mama nyawa bangga banar lawan nyawa,0
bayu palir,1
adupan,1
dua tahun dikurung pasti ada campur tangan dari kaluarganya,0
mudahan ikam di neraka,1
kajung tarus bungul,1
polisinya haja isinya nang kada baadab kaini,1
kaya hansip potongannya,0
polisi kroco,1
banyak biniannya,0
anjing,1
bajingan,1
maka kawa nang kaini lulus,0
kada diapa apai kasus inya ini kada usah mahargai polisi sampai pabila haja,0
gasan kapolda kalo ini baca langsung hukuman mati haja urang nang kaini kada kawa dibari karinganan gasan hidup,0
rami jua,0
handak manyambat apa kami nih rakyat wara,0
marigat,1
ayu iringi sampai masuk panjara lawan diampihi sacara kada hurmat,0
lamun muha kada bungas kalakuan barang dibujuri supan saurangan polisi tapi kaitu kalakuan haduh,0
paling kada mandi,0
pas dipanjara handak inya dipakai jua baramian lawan buhan napi nang lain,0
iringi tarus,0
tatak haja burungnya,1
palir,1
bungul,1
palir ikam gatalkah,1
buhan pian kadada gunanya komentar di sia Ignya lawas sudah kada aktif postingan paampohannya haja tahun dua ribu ampat walas,0
bangsat,1
wah napa rami,0
bungulnya kada katulungun,1
palir adupan,1
napa kawa lulus tes psikologilah padahal inya ada nornal,0
bangsat muha burit,1
handak basakiankah,1
wah wah rami sudah,0
kayak narji anjing,1
bangsat,1
oh inikah si muha palir,1
biasa manjagai panjara pahabisannya masuk jua harus dipanjara jangan kada lapas jabatannya karma bos,0
bangsat nyawa bungul,1
palir,1
babi,1
cung umpat bajual tungkat baseball kakak,0
palir,1
bungul,1
bungul,1
bungul kada baisi utak,1
nah kalo nyawa,0
oh inikah si predator seksual,1
hungang,1
si adupan,1
anjay rami,0
bungul,1
coli bang coli,1
oh piankah,0
tantomo bangsat,1
hungang,1
hungang,1
palir,1
hungang,1
waduh sasat ka sia,0
sat,1
minta alamat rumah ikam gatal nah,0
astagfirullah,0
adupan,1
oh inikah palaku panyakian marigat banar lakian kaya ikam,1
harusnya buhannya demo kada adil dua tahun tujuh bulan haja apa warga harus demo jangan hakun kaini,0
lakas bigas,0
lapas haja lencana polisi nang kaini,0
mana ini muhanya kada dilihatakan di YouTube,0
oh ini,0
adupan rami sudah,1
astagfirullah tazikir unda inikah urangnya tahan tahan jarigi tahan,0
ulun baharap mudahan makhluk ini dapat balasan nang sama lawan inya ulah wan balasan nang sakit banar pas di dalam panjara kada itu haja baik disambati wan jua ditampari awak atau disiksa mentalnya kada baampihan mandatangi makhluk nih satiap hari dalam panjara Aaamiin,0
bungul tahulah bungul,1
palir,1
bungul,1
lamun handak basakian bamodal bungul,1
muha kayak bigi palir banyak gaya,1
puki,1
anak Dajjal,1
utak hungang,1
inikah muha muha bungul pemirsa,1
ikamlah sudah dibaca admin tadi unda malapor kasus ini masalah barangnya disalahgunakan dibaca adminnya jadi ikam bakalakuan,0
gaji dan remonnya habiskah pak kada kawa manukar lahung sampai manyaki anak urang,0
kadada gunanya polisi kadada baguna,1
banyak binian nah di higa adakah lagi korbannya pian pak,0
kada baakal tuh kada baakal ai sudah,1
asa marma banar takutan jahat banar sumpah,0
kaluarganya pasti supanan banar,0
jahat,1
mirik kratingdaeng,0
oh ini,0
paman paman,0
mirik kratingdaeng harusnya umpatan jua gasan masalah hukuman kerna manggunakan produk kada ka arah nang baik malah ka arah nang kada bagus,0
tobat man,0
kak posting kasusnya manyaki urang supaya viral,0
kratingdaengnya kak ,0
kada takutankah karma ka anak saurang,0
nitizen banua bagarak,0
polisi babi,1
oh inikah si utak lanji,1
tobat bungul,1
mudahan karmanya ka kaluarganya sampai barataan cucu buyut ikam kaina manyalahakan gawian bindang ikam nang tadahulu polisi tuh manjaga lain marigati kada baakal maulah supaan anggota haja urang kaini gasan polisi kaina jangan tes fisik haja tes mental jua mental binatang kaini kawa lulus,1
baik tobat gin,0
marigat nyawa,1
najis,1
kayapa ini,0
muha sudah kurang kalakuannya sama pulang,1
unda sampai sini marga kawan kada baakal banar manusia dajjal ini lamun handak basakian manukar lahung gin jangan marusak anak urang,1
apa kada tahu,0
ai ini urangnya,0
si bungul kada bamodal asa handak main hakin saurang nah tapi baiknnya main hakin baramian pang,1
dibari hidup tanang maka handak masuk jurang kada waras,0
ini hajakah akunnya kadada lagikah nang akun aktifnya,0
waduh mambari takutan banar polisi kaini,0
kada handak manyambati handak maingatakan haja kaini ada anak binian cucu binian dikaini akan urang kayapa karma ikam barubui itu mambari takukan pak ai,0
salawas ini unda salalu mahurmati ka aparat tapi napa akhir akhir ini banyak habar polisi adupan bamaginnya nyawa baisi anaklah habis akal mangayomi kada maka marusak,0
rami rami,0
kerna ikan ada ribuan urang nang gugur mandaftar polisi eh ikam nang sudah jadi maka kada manjaga ngaran baik kapolisian malah jadi tukang saki supan kawal ai kalu pina anak binian ikam kaitu jua dingin lah di panjara,1
kadada gunanya basaragam tapi kalakuan kurang bagus tulung urang nang kaini dipacul jabatannya bisa bisanya dipanjara dua tahun anam bulan wara kayapa mental korban bungul,1
kebiri haja gin ingat saumur hidup itu,1
cucuknya dihukum kebiri haja lawan dipanjara,1
ai pasukan hadir ka sia,0
maminumi habistu manjapai wan manyaki anak urang sanyaman dahi pak ingati sudah baisi bini lamun kurang puas bamainan lawan lahung,1
Instagram bininya lawan anaknya pang tandai ,0
idih najis,1
najis,1
oh ini,0
iyuh maulah galianan bapak nang ini,0
garing,0
ini sudah sampai ka urang Arab habarnya kerna unda baisi kawan urang Arab makanya jangan manyupani haja,0
kada waras,1
cung umpat komentar,0
kada lucu,0
assalamualaikum,0
nang jadi kaluarga korban umpati tarus makhluk ini bila kaluar dari panjara kaluarakan jua paparutannya,1
palir kada sakulahkah wali nang ini,1
hukum karma ada Allah kada guring panjahat,0
hantu,1
urang kada baakal,1
ini ini si bungul,1
kadada gunanya masuk polisi lamun kalakuan kaya hantu,1
lamun ditawari urang kratingdaeng jangan hakun maminum,0
muhanya kaya babi,1
kada bungas,1
kratingdaeng kuncinya,0
musang banar muhanya amit amit cabang bayi,1
kratingdaeng kuncinya,0
ini polisinya tuh,0
maninggalakan bakas,0
keren,0
disambati nih ya,0
owalah lah lah,0
teh botol kotak sudah bungul kada baisi utak,1
kiyomasa,0
rasip kratingdaennya pang pak,0
palir halus kabanyakan gaya,1
kada tahu diadab wajar haja lamunnya dilincai mamak mamak situ,1
rasipnya man,0
bangsat,1
sagan apa jadi polisi lamun kalakuan kaya Dajjal,1
dasar laknat,1
halo bujurkah ini akunnya Bayu palir,1
jaka sembung bawa parang dasar hungang,1
adupan kah palakunya,1
utaknya di palir,1
hayaya,0
mambari supan,1
jangan mambawa adupan lawan babi kasian buhannya badua gin kada hakun disamakan lawan lakian kaya hantu nang ini,1
kasus nang sudah rancak wan dibari hukuman nang jauh dari kada adil,0
nang paling bajingan,1
najat kerjasamanya,0
kada kawa nukar anak urang ditiwasi dasar palir,1
cie nang di panjaran wan diampihi jabatannya hantu haja gin kada handak kayanya bakawan lawan ikam,1
bangsat,1
uy ini palakunya,0
si bungul,1
palir kam bau adupan,1
si muha palir,1
manyupani instansi haja,0
oh ikamkah palakunya manyupani instansi haja ikam ini,0
kada baadab nyawa,1
baandah sandal kawal kaini babulik lagi,0
diparang maya hajakah manusia kajung nih yu,1
palirnya tatak,1
bamodal jabatan lawan kratingdaeng,0
ulahan karas,0
mahir bekawan lawan lc kelihatannya si amang hahahahayyyy,0
habar duta kratingdaeng hanyut hanyut haning kawal,0
tuha paman ai,0
banyak banar biniannya nah kisah bungas banar adupan,1
kanakan anjing,1
alasan Dajjal kada turun ka bumi supanan lawan manusia nang bakalakuan alahan pada inya bungul,1
status Facebook dua ribu sapuluh nyamannya jadi playboy,0
paman ada kratingdaeng hanyut haningkah,0
mambari supan bungulnya,1
anjir kaya pasar,0
handak malihat lakian kada baadab nang manyaki anak urang nah urangnya polisi sakalinya,1
nah urangnya,0
cuntuk sasingut babuy,0
duta kratingdaeng,0
nah panjahatnya ujar,0
sudah banyak haja raja buhan nitizen nih,0
Bayu mat,0
duta minuman kratingdaeng ,0
oh ini urang nah manyaki anak urang itu kada baakal banar nyawa,1
silakan silaturahmi,0
nah anak adupan,1
kada bamodal,0
duta kratingdaeng sidin adakah akunnya nang aktif lainan pada ini,0
payu jua barangnya,0
tahi adupan,1
tampar tampar,1
kada papa hukuman di dunia hampul lawan ikam tapi kada ikhlasnya manusia wan ikam manunggui hukuman nang kadua di akhirat,0
kada baadab ikam,1
kapala nyawa,1
bah nang ini kah urangnya,0
inikah palakunya,0
rami silaturahmi,0
ulun handak pian mahatiakan lawan ulum,0
lamun kada minum kada jalan hah basi,0
bakalakuan ngarannya bayu cabul,1
kratingdaengnya bang,0
urang nang pian katujui nah ,0
paman spritus maminumlah,0
kada kawa ai,0
woi babi,1
ini kawan kratingdaeng,0
oh inikah urangnya tumat ngaran haja lain urang Banjar pang nah sakitnya pang kratingdaeng haja,0
jadi BA kratingdaengkah kisahnya,0
muha adupan,1
iya am hujungnya malanji,0
tahi banar sih,1
kada bamodal jadi lakian,0
kada bungas kaya kabal USB,1
satu hari satu oknum,0
halo haga,0
satu hari satu oknum,0
palir,1
hungang oknum lawan binian binian nang dikatujuinya,1
babi nih,1
polisi basakian bungul hungang adupan bangsat,1
kada waras,1
bagus haja PTDH kadada gunanya jua jadi polisi anak haja kada diharagunya,0
dasar lain bayu nih,0
mudahan palir ikam takajal timpakul,1
babi,1
jangan kisah bungas muha buruk,1
mudahan hati ikan kawa marasakan apa nanh dirasakan inya mudahan ikam rasa sanangnya ikam hancurakan wan kalakuan barataan nang inya harapakan hancur,1
hantu,1
dasar lain bayu nih,0
nah buhan Mat,0
ini urangnya,0
minta habar nang bajual kratingdaeng,0
galianan,1
ohinikah nang kada baadab manusianya,1
oknum palir kajung,1
manyupani,0
assalamualaikum,0
hinip masih,0
anak haram nyawa kada waras ,1
basakian,1
najis anak haram,1
adupan nyawa,1
Instagram nang hanyarnya mana,0
hinip masih,0
bangsat,1
kada baadab adupan nih,1
hinip masih kasi ramiakan nang kada baadab ini,1
unda tatamu nah,0
urangnya mana,0
takutan banar nah,0
tukang saki,1
oh inikah oknumnya,0
napa ikam jadi manyaki lamun kada baisi duit gasab malahung labih bagus ikam cari balu haja nang hakun lawan ikam jangan ikam marigati binian bujang nang kada tahu apa apa wan baisi masa depan,0
owalah,0
Dajjal,1
si bungul,1
bangsat nyawa adupan,1
mudahan anak ikam kada jadi korban,1
sama nasibnya lawan Randy,0
ada apa nih,0
oh ini urangnya,0
babi ikam babi,1
jakanya malahung haja kaitu nampak banar kada baduitnya jua,0
oknum kafir cabul,1
salamat wal kayapa rasanya sudah marusak anak urang habistu diampihi bagawi jangan kira ini tuntung salamat manikmati hukum sosial,0
oh oknum,0
najis,1
oh inikah urangnya,0
satu hari satu oknum,0
ini pasti anak haram,1
pasti mambari duit tahambur barataan kawa masuk polisi,1
satua,1
muak malihat muhannya puki,1
inikah muhanya jaka dinikahi nyata hantup tarus halal jua daripada kaini,0
mirip nyawa muhanya pelaku pemerkosaan asli mirip nyawa muhanya Supiani ai iyakah,0
unda tandai muha nyawa sampai tatamu di jalan habis nyawa,1
galianan bangsat,1
wih rami,0
muha ikam adupan,1
kasi bakomentar,0
nah acil nang tukang perkosa,0
kisah paling lucu bafoto,0
haratlah kaitu buka saragam ikan minta alamat wahini jua cabul hungang panyakian palir,1
haratlah kaitu,0
asal inya baadab haja,1
ya adupan,1
puki,1
lagi lagi wan lagi si coklat maulah galu ,0
si palir,1
nang ujar habar malayani warga sakalinya marusak harat banar,0
panas dingin kada kawa guring,0
bayu palir panyakian,1
kada bungas banar bangsat,1
cuih,0
muha panyakian adupan,1
takaluar giginya,0
jamet,0
muha panyakian,1
hungang tabahira,1
mirip kasus si Novia,0
astagfirullah amit amit,0
takutan banar nah predator,1
hungang giginya kada rata tamtomo,1
tarima kasih pak pol sudah bagawian nang bagus,0
takutan banar nah,0
oh ini,0
oh inikah,0
panyakit HIV wan raja singa mahadangi ikam,0
muhunya bulus,0
nang dikatujui buhan binian,0
muha urang jahat,1
muhan sama lawan kalakuan unda kada yakin itu kratingdaeng dicampur anggur habang takuni nang katuju ka HBI mungkinlah lamun dicampur anggur haja hakun maulah urang siup ampih mambunguli kawal ai,0
bekunat palirnya,1
kratingdaeng adakah paman,0
inikah urangnya nang tukang hantup anak urang,0
idih,0
tumat dua komentar haja sampai baratus mantap sanak hukuman kada adil mudahan hukuman sosial wan akhirat tabayarakan,0
basaragam gayanya kaya urang mancari nang gratis wan cara adupan sudahlah,1
najis,1
ininah muhanya,0
handak basakian yat,1
haratnya nah,0
lapah mambaca komentar,0
garigitan banar malihatnya,0
dih,0
kasian anaknya hungang mudahan haja anaknya kada kaya abahnya,0
ew galianan banar,1
hungang aparat katuju manyaki,1
galianan adupan,1
ubuy marigatnya,0
kada baguna cuk,1
bafoto dulu,0
galianan,0
marigat,1
akun hanyar ada kada ini akun nang bahari kalo,0
kayapa rasanya bujang pak,0
muhanya kaya palir mana lanji pulang iyuh,1
postingan dua ribu ampat walas gila lawas banar sudah,0
tahi,1
waduh giginya lucu,0
dih adupan,1
Indonesia ada,0
Bayu puki,1
Bayu Puki,1
bidawang,1
umur ikam barapa garang pak masih haja lanji,0
polisi kaitu heh ai,0
malihat muhanya haja unda galianan tahulah,0
pina putih gigi kawan nah,0
waduh mantap,0
muhanya kaya babi,1
dih,0
babi,1
kayapa yo pendidikan tinggi tapi kada dilajari akhlak kah kayapa ini,0
oh inikah urangnya,0
kratingdaeng ini bos,0
Bayu tambuk,1
bamodal sakit pang hungang,1
katahuan haja muha lanji ini takutan unda,1
marigat,1
bah pas haja lawan gaya bafotonya,0
